install_date,player_id,country,device_brand,is_organic,var_01,var_02,var_03,var_04,var_05,var_06,var_07,var_08,var_09,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,revenue_d30
30/10/22,pl00443a44eb,Germany,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,309.6,8,0,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,8,3,1881,4410,8,0,802,0
30/10/22,pl008b3a10ca,Germany,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,256.2857143,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,6,3,899,2160,26,0,330,0
30/10/22,pl00befd9feb,India,realme,0,10,NA,NA,NA,NA,NA,NA,NA,173.5,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,171,80,3,0,171,0
31/10/22,pl0061b7fe74,India,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,166,NA,NA,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
08/10/22,pl00d2397781,India,vivo,1,10,NA,NA,NA,NA,NA,NA,NA,369.7692308,14,6,NA,2,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,3,3848,6,70,4430,9,9,5,3750,4430,70,0,1640,0
30/10/22,pl0051397ddf,Austria,HUAWEI,0,10,NA,NA,NA,NA,NA,NA,NA,444.9444444,9,0,NA,9,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,13,3,6008,15465,51,0,1443,0
21/10/22,pl00fa65695d,Vietnam,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,327.7,13,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,1028,3,20,2080,4,4,3,1028,2080,20,0,220,0
31/10/22,pl00c14165e6,Philippines,NA,0,8,NA,NA,NA,NA,NA,NA,NA,90.16666667,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
31/10/22,pl00ec5bbccd,United States,motorola,0,10,NA,NA,NA,NA,NA,NA,1,405.9047619,NA,NA,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,4.99
31/10/22,pl00cd2f6e96,Indonesia,vivo,1,10,NA,NA,NA,NA,NA,NA,NA,315.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,0
08/10/22,pl00c9a7ebdc,Germany,OnePlus,0,12,1,1,NA,1,NA,NA,10,309.8940092,13,0,NA,64,NA,1,2,NA,NA,NA,1,8,NA,12,NA,NA,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,761,37.88
31/10/22,pl00cea88c3c,India,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,593.1818182,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,0
31/10/22,pl001afb7499,Germany,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,344.5,20,0,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,10,1,3021,11170,11,0,505,0
31/10/22,pl00403c106f,United States,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,377.6666667,19,1,NA,6,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,3,1915,4270,7,0,1703,0
19/10/22,pl00c15dc751,Costa Rica,motorola,0,10,NA,NA,NA,NA,NA,NA,NA,248.6666667,17,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2929,3,70,4410,9,9,3,2929,4410,70,0,324,0
23/10/22,pl00e2424ed4,India,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,221.6666667,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,950,2,29,2080,5,3,1,462,80,11,0,56,0
30/10/22,pl00df7081c9,Canada,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,594.25,11,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,10,3,2677,4570,28,0,1240,0
01/10/22,pl00ab578caa,Malaysia,samsung,1,10,99,14,1,1,2,NA,33,686.2876712,1,3,NA,73,1,2,3,12,NA,37,1,20,32,67,NA,6,11,1,3,2,4,23485,11,174,27324,24,18,4,10918,5435,33,0,192,0
28/10/22,pl00eba3a404,Germany,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,302,13,5,NA,9,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,13,3,5659,14394,138,0,290,0
30/10/22,pl00ccc33d54,Russia,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,482.8571429,20,6,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,6331,9,109,8260,11,10,3,3909,6860,93,0,1,0
29/10/22,pl00acc6fd1a,India,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,207.0625,15,6,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,3,1999,4380,50,0,10,0
31/10/22,pl00734a225f,United States,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,290.8888889,21,0,NA,2,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,10,1,2465,6570,96,0,625,0
13/10/22,pl00a61e4cd1,United Kingdom,samsung,0,12,4,4,1,NA,NA,NA,12,401,4,0,NA,1,NA,NA,4,8,NA,NA,1,15,NA,12,NA,4,14,1,1,1,3,7615,4,330,27025,17,14,3,6833,21361,278,7.97999954,1170,7.98
31/10/22,pl00575e0e4e,India,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,0
29/10/22,pl00d6edec03,Indonesia,NA,0,12,NA,NA,NA,NA,NA,NA,NA,185,14,6,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,1,3244,4,23,4410,9,9,1,2634,4410,23,0,146,0
30/10/22,pl0088e5f490,India,realme,1,12,NA,NA,NA,NA,NA,NA,NA,380.7142857,14,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,8,2,2603,4130,37,0,2232,0
29/10/22,pl0078b859d8,India,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,202.4117647,20,5,NA,19,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,3,NA,NA,NA,1,3345,8,65,11760,11,9,4,1962,4760,13,0,40,0
31/10/22,pl00a901f828,Ukraine,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,419.7857143,21,0,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,12,3,5854,15070,65,0,2,0
25/10/22,pl00ba1a5e3a,Indonesia,vivo,0,10,1,2,1,1,NA,NA,25,655.7313433,7,3,NA,6,1,NA,2,1,NA,NA,1,7,NA,1,1,6,7,NA,1,1,2,13352,16,164,28574,19,14,8,7558,18765,63,0,111,0
31/10/22,pl00727773d9,United States,motorola,0,12,NA,NA,NA,NA,NA,NA,NA,624.75,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1516,0
03/10/22,pl00b43b0f77,Philippines,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,1,284.3703704,3,6,NA,50,NA,NA,3,NA,NA,NA,1,10,NA,1,NA,3,1,1,NA,2,5,6490,2,117,14099,13,9,1,2183,9399,57,0,2,0
25/10/22,pl00a114f4e9,India,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,87.90909091,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,568,6,0,80,2,2,5,523,80,0,0,15,0
23/10/22,pl0078faa783,Russia,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,395.5,15,0,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,1,2,1806,3,31,4440,8,8,3,1806,4440,31,0,176,0
16/10/22,pl0044b2b2a3,United Kingdom,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,772.1111111,20,0,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,6883,5,36,10058,11,7,1,1745,4410,34,0,1489,0
29/10/22,pl002450810b,Mexico,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,157.76,0,6,NA,7,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,NA,NA,NA,1,6074,4,53,11610,12,10,2,3070,4410,26,0,220,0
31/10/22,pl000568a5a6,India,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,177.0714286,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,9,1,2300,4410,66,0,477,0
30/10/22,pl00359c5c97,Nauru,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,583.1818182,4,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,7615,5,141,19361,17,13,4,5350,11826,98,0,189,0
31/10/22,pl00d287160b,India,TECNO MOBILE LIMITED,1,12,NA,NA,NA,NA,NA,NA,NA,259.5833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,0
25/10/22,pl00f3fb45f0,India,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,237.8679245,4,3,NA,11,NA,NA,2,NA,NA,NA,1,4,NA,NA,NA,NA,6,NA,NA,1,2,5771,7,119,9161,12,3,3,1222,80,4,0,368,0
31/10/22,pl00bbc8915d,Indonesia,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,231.8823529,NA,NA,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
27/10/22,pl0001fe4df2,India,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,NA,320,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1634,3,47,4130,7,7,3,1634,4130,47,0,625,0
30/10/22,pl00b8e0b3cb,Kyrgyzstan,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,89.66666667,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,35,0,0,0,5,0
31/10/22,pl00fb1d8155,Indonesia,Xiaomi,1,12,NA,NA,NA,NA,NA,NA,NA,272.5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,0
26/10/22,pl00332ff396,United States,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,304.1818182,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,701,2,6,80,3,3,2,701,80,6,0,144,0
31/10/22,pl00a4363747,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,1097,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1093,0
20/10/22,pl001294f762,Brunei,samsung,0,12,NA,NA,1,NA,1,NA,1,539.6133333,2,5,NA,9,NA,NA,3,NA,NA,NA,1,2,NA,1,NA,3,1,1,NA,1,2,NA,NA,NA,NA,NA,11,1,3019,4800,51,0,1114,0
22/10/22,pl009702bba8,India,OnePlus,0,10,2,2,1,1,NA,NA,20,301.0769231,13,6,NA,47,1,NA,2,3,NA,NA,1,10,NA,NA,NA,NA,9,1,1,1,2,10695,11,19,18500,16,13,5,6517,14690,15,0,696,0
26/10/22,pl00c724c8ab,United Kingdom,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,562,NA,NA,NA,4,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,1,2,NA,NA,NA,NA,NA,12,3,3774,12370,51,0,79,0
31/10/22,pl00a1bb5bae,United States,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,262.4285714,23,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,0
29/10/22,pl00f10e3ad3,India,OPPO,0,12,2,NA,NA,NA,NA,NA,NA,93.21052632,14,0,NA,41,NA,NA,1,NA,NA,NA,1,NA,NA,NA,7,NA,1,NA,NA,NA,1,8815,16,116,10415,11,9,4,2573,4210,70,0,250,0
30/10/22,pl008a9f4aad,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,303.7777778,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443,0
30/10/22,pl0084c61593,India,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,126,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,43,0,0,0,43,0
21/10/22,pl00b3470f7a,United States,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,759.5,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,0
30/10/22,pl00adb986c7,Indonesia,OPPO,0,12,NA,NA,NA,NA,NA,NA,NA,458.3333333,10,0,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,11,3,3274,6380,35,0,395,0
30/10/22,pl0062bad167,Indonesia,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,178.4,3,1,NA,4,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,125,0,0,0,125,0
31/10/22,pl0046ea866e,Philippines,INFINIX+MOBILITY+LIMITED,0,10,NA,NA,NA,NA,NA,NA,NA,260.0909091,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0
30/10/22,pl0083444a15,Indonesia,Xiaomi,0,12,NA,NA,NA,NA,NA,NA,1,813.1923077,22,0,NA,6,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,15,4,9846,14380,163,0,1353,0
12/10/22,pl005b7bbf6f,United States,samsung,0,10,1,NA,NA,NA,2,NA,14,353.1098901,1,0,NA,44,1,NA,4,NA,NA,NA,1,5,3,12,NA,NA,1,1,NA,1,3,6097,5,91,18555,14,14,5,6097,18555,91,0,1408,0
30/10/22,pl00b6f68e7d,Philippines,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,428.3333333,11,0,NA,5,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,1,7989,11,62,10620,12,9,6,4525,7400,62,0,1,0
03/10/22,pl002aa9f62a,Mexico,ZTE,1,12,NA,4,NA,NA,NA,NA,16,560.3253012,5,3,NA,4,NA,NA,5,4,NA,NA,1,20,NA,NA,NA,3,2,1,NA,2,5,7565,12,19,11740,13,NA,NA,NA,NA,NA,NA,406,0
22/10/22,pl000ae2c83d,India,samsung,0,12,NA,NA,NA,NA,NA,NA,1,114.7142857,20,5,NA,19,NA,NA,2,NA,NA,NA,NA,8,NA,NA,NA,NA,6,NA,NA,1,2,5825,5,152,12700,14,13,3,5451,6940,151,0,16,0
22/10/22,pl00a633449a,Singapore,Xiaomi,0,12,1,4,1,1,NA,NA,23,443.0361446,16,6,NA,6,1,NA,2,3,NA,NA,1,8,NA,NA,NA,6,9,NA,1,1,2,9475,11,112,17760,17,12,3,5458,9910,76,0,2207,0
09/10/22,pl00d92a374d,Canada,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,184.6666667,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,5,1,785,2080,16,0,785,0
30/10/22,pl0022004caf,Philippines,realme,1,10,NA,NA,NA,NA,NA,NA,NA,463.3333333,15,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,6,1,1183,2160,43,0,1183,0
23/10/22,pl003cfa0833,United States,NA,0,7,NA,2,1,1,NA,NA,3,492.0416667,5,0,NA,1,1,NA,2,NA,NA,NA,NA,7,3,5,NA,NA,2,1,NA,1,2,4677,4,22,2100,28,27,3,1932,0,0,0,971,0
30/10/22,pl0014ce6482,Canada,Google,0,12,NA,NA,NA,NA,NA,NA,NA,234.6,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,160,80,3,0,145,4.99
28/10/22,pl00eb8d4b66,Bangladesh,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,97.14285714,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,388,3,0,80,2,2,3,388,80,0,0,130,0
25/10/22,pl005f27cc2c,Philippines,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,176.1935484,9,2,NA,14,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,2,1,NA,NA,1,2,496,1,0,0,11,11,1,496,0,0,0,106,0
23/10/22,pl0054fdd020,Malaysia,samsung,1,12,NA,NA,NA,NA,NA,NA,NA,430.7741935,5,2,NA,5,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,NA,1,2,2331,3,1,4730,8,8,3,2331,4730,1,0,77,0
25/10/22,pl00e268a147,Cambodia,OPPO,0,12,NA,NA,NA,1,NA,NA,4,212.0112994,9,2,NA,84,1,NA,2,1,NA,NA,1,12,NA,NA,NA,8,7,NA,NA,1,1,NA,NA,NA,NA,NA,18,5,11363,21592,185,0,47,0
24/10/22,pl00d62cdea4,India,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,435.5,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1842,2,20,2080,4,4,2,1842,2080,20,0,971,0
31/10/22,pl00d57704be,Philippines,vivo,1,10,NA,NA,NA,NA,NA,NA,NA,126.2222222,0,1,NA,14,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,0
28/10/22,pl002911f46f,Myanmar,vivo,0,10,NA,NA,NA,NA,NA,NA,NA,301.25,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1311,3,16,2080,4,4,3,1311,2080,16,0,413,0
25/10/22,pl0021848ef3,United States,TCL,0,12,NA,NA,NA,NA,NA,NA,NA,169.56,13,0,NA,10,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,3,NA,NA,1,2,1818,4,20,2160,6,6,4,1818,2160,20,0,152,0
15/10/22,pl00f693fb7f,India,OnePlus,1,10,NA,3,1,1,1,NA,21,383.0229885,11,0,NA,22,1,2,3,NA,NA,NA,1,10,1,15,NA,NA,1,1,NA,1,3,10967,12,83,22557,17,11,5,3479,6310,2,0,26,0
31/10/22,pl003a46e358,Australia,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,333.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0
31/10/22,pl00184552ed,Brazil,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,0
26/10/22,pl00a580e640,India,Xiaomi,1,10,NA,NA,NA,NA,NA,NA,NA,399.4166667,12,4,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,NA,NA,1,3706,3,83,6260,11,8,1,1337,4410,50,0,1337,0
31/10/22,pl00bb6d46ff,United States,Google,0,10,NA,NA,NA,NA,NA,NA,NA,379.375,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0
27/10/22,pl00cf193907,Philippines,TECNO MOBILE LIMITED,0,10,NA,NA,NA,NA,NA,NA,NA,315.0714286,11,4,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,4,NA,NA,NA,1,7003,13,140,19934,15,9,6,2730,8000,61,0,105,0
30/10/22,pl006c4564c5,South Korea,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,216.5862069,6,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,5989,6,5,12910,11,NA,NA,NA,NA,NA,NA,155,0
29/10/22,pl006dac09f9,Vietnam,Xiaomi,0,10,NA,NA,NA,NA,NA,NA,NA,82,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,248,3,0,80,2,2,3,248,80,0,0,33,0
30/10/22,pl005b2b4d80,Philippines,samsung,1,10,NA,NA,NA,NA,NA,NA,NA,774.4210526,0,0,NA,6,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,15032,6,119,14860,14,12,3,12109,14610,105,0,684,0
28/10/22,pl0083d86d42,Canada,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,336.7,19,0,NA,3,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1709,2,43,4410,9,4,1,518,2080,13,0,275,0
29/10/22,pl008b076b49,Germany,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,855.75,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1158,2,0,0,1,1,2,1158,0,0,0,1157,0
31/10/22,pl004e9411fe,Indonesia,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,703.5,23,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,0
07/10/22,pl00fa31d932,Saudi Arabia,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,765.5,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,3,1534,3,25,2080,5,5,3,1534,2080,25,0,479,0
31/10/22,pl001ffae767,Indonesia,OPPO,0,10,NA,NA,NA,NA,NA,NA,NA,741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,0
31/10/22,pl00a0b8867d,United Kingdom,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,247.75,22,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,0
11/10/22,pl0057d7be78,Guatemala,NA,0,10,NA,NA,NA,NA,NA,NA,3,396.0882353,0,2,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,1,1,NA,1,2,8971,6,178,24625,16,15,4,7439,17329,127,0,242,0
04/10/22,pl00a7ee3278,United States,TCL,0,10,NA,NA,1,NA,NA,NA,16,257.6870229,7,3,NA,66,1,NA,2,NA,NA,NA,1,14,2,35,NA,4,3,NA,NA,1,4,10551,8,138,19754,15,12,4,6355,12154,97,0,91,0
31/10/22,pl00ffc781c9,India,samsung,0,12,NA,NA,NA,NA,NA,NA,NA,106.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0
31/10/22,pl00092e2252,Jamaica,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0
25/10/22,pl00de95dbe4,Germany,samsung,0,12,NA,NA,NA,NA,NA,NA,1,716.9375,1,2,NA,1,NA,NA,2,NA,NA,NA,1,3,NA,NA,NA,NA,1,NA,NA,1,2,11422,4,184,27630,19,17,3,9219,18550,157,0,270,0
29/10/22,pl005e3644f8,United States,samsung,0,10,NA,NA,1,NA,NA,NA,2,310.6,9,6,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,1,7598,11,131,14730,15,13,10,5862,14610,109,0,30,0
29/10/22,pl003bba3749,Philippines,samsung,0,10,NA,NA,NA,NA,NA,NA,NA,295.3571429,18,6,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3007,3,46,9845,10,10,3,3007,9845,46,0,341,0
